prbiotic_ID,ICD_ID,Weight
11862,6167,1
11862,6177,1
11862,6187,1
11862,6196,1
11862,6207,1
11862,6214,1
11862,6224,1
11862,6225,1
11862,6229,1
11862,6237,1
11862,6247,1
11862,6257,1
11862,6264,1
11862,6272,1
11862,6277,1
11862,6287,1
11862,6293,1
11862,6294,1
11862,6300,1
11862,6307,1
11862,0,1
11862,4,1
11862,10,1
11862,16,1
11862,23,1
11862,34,1
11862,43,1
11862,54,1
11862,62,1
11862,69,1
11862,70,1
11862,78,1
11862,83,1
11862,93,1
11862,99,1
11862,107,1
11862,115,1
11862,122,1
11862,129,1
11862,135,1
11862,139,1
11862,144,1
11862,148,1
11862,154,1
11862,163,1
11862,169,1
11862,175,1
11862,176,1
11862,177,1
11862,178,1
11862,185,1
11862,190,1
11862,195,1
11862,204,1
11862,210,1
11862,219,1
11862,226,1
11862,231,1
11862,236,1
11862,237,1
11862,245,1
11862,252,1
11862,262,1
11862,270,1
11862,278,1
11862,281,1
11862,291,1
11862,292,1
11862,299,1
11862,300,1
11862,301,1
11862,305,1
11862,309,1
11862,312,1
11862,313,1
11862,314,1
11862,325,1
11862,331,1
11862,335,1
11862,341,1
11862,342,1
11862,346,1
11862,350,1
11862,356,1
11862,364,1
11862,365,1
11862,370,1
11862,377,1
11862,383,1
11862,387,1
11862,397,1
11862,402,1
11862,407,1
11862,408,1
11862,414,1
11862,418,1
11862,419,1
11862,420,1
11862,421,1
11862,430,1
11862,435,1
11862,436,1
11862,440,1
11862,446,1
11862,454,1
11862,2016,1
11862,2021,1
11862,2026,1
11862,2027,1
11862,2036,1
11862,2042,1
11862,2050,1
11862,2058,1
11862,2063,1
11862,2073,1
11862,2083,1
11862,2092,1
11862,2102,1
11862,2112,1
11862,2113,1
11862,2121,1
11862,2126,1
11862,2133,1
11862,2139,1
11862,2146,1
11862,2154,1
11862,2158,1
11862,2163,1
11862,2172,1
11862,2179,1
11862,2184,1
11862,2189,1
11862,2195,1
11862,2200,1
11862,2209,1
11862,2210,1
11862,2214,1
11862,2215,1
11862,2216,1
11862,2217,1
11862,2218,1
11862,2221,1
11862,2222,1
11862,2223,1
11862,2234,1
11862,2239,1
11862,2240,1
11862,2245,1
11862,2246,1
11862,2249,1
11862,2254,1
11862,2255,1
11862,2256,1
11862,2257,1
11862,2268,1
11862,2273,1
11862,2280,1
11862,2281,1
11862,2288,1
11862,2294,1
11862,2295,1
11862,2304,1
11862,2311,1
11862,2320,1
11862,2325,1
11862,2333,1
11862,2341,1
11862,2348,1
11862,2353,1
11862,2364,1
11862,2370,1
11862,2379,1
11862,2388,1
11862,2393,1
11862,2401,1
11862,2405,1
11862,2415,1
11862,2423,1
11862,169,1
11863,4513,1
11864,4273,1
11864,4284,1
11864,4287,1
11864,4293,1
11864,4304,1
11864,4315,1
11864,4323,1
11864,4330,1
11864,4339,1
11864,4344,1
11864,4355,1
11864,4360,1
11864,4369,1
11864,4379,1
11864,4383,1
11864,4386,1
11864,4397,1
11864,4398,1
11864,4408,1
11864,4418,1
11864,4428,1
11864,4438,1
11864,4448,1
11864,4449,1
11864,4460,1
11864,4464,1
11864,4465,1
11864,4466,1
11864,4473,1
11864,4480,1
11864,4487,1
11864,4491,1
11864,4501,1
11864,4505,1
11864,4509,1
11864,4513,1
11864,4518,1
11864,4526,1
11864,4533,1
11864,4540,1
11864,4549,1
11864,4558,1
11864,4564,1
11864,4572,1
11864,4579,1
11864,4585,1
11864,4596,1
11864,4605,1
11864,4614,1
11864,4622,1
11864,4627,1
11864,4628,1
11864,4631,1
11864,4638,1
11864,4649,1
11864,4653,1
11864,4659,1
11864,4667,1
11864,4675,1
11864,4686,1
11864,4687,1
11864,4697,1
11864,4702,1
11864,4710,1
11864,4719,1
11864,4726,1
11864,4733,1
11864,4734,1
11864,4742,1
11864,4751,1
11864,8171,1
11864,4828,1
11864,4076,1
11864,4735,1
11864,5804,1
11864,5815,1
11864,5826,1
11864,5837,1
11864,5848,1
11864,5859,1
11864,5870,1
11864,5881,1
11864,5892,1
11864,5893,1
11864,5894,1
11864,5899,1
11864,5900,1
11864,5911,1
11864,5917,1
11864,5922,1
11864,5923,1
11864,5929,1
11864,5937,1
11864,5938,1
11864,5943,1
11864,5948,1
11864,5949,1
11864,5950,1
11864,5955,1
11864,5959,1
11864,5963,1
11864,5968,1
11864,5969,1
11864,5977,1
11864,5983,1
11864,5990,1
11864,5991,1
11864,5996,1
11864,6001,1
11864,6009,1
11864,6010,1
11864,6016,1
11864,6021,1
11864,6029,1
11864,6035,1
11864,6041,1
11864,6046,1
11864,6051,1
11864,6056,1
11864,6066,1
11864,6075,1
11864,6082,1
11864,6088,1
11864,6089,1
11864,6096,1
11864,6100,1
11864,6108,1
11864,6111,1
11864,6112,1
11864,6118,1
11864,6127,1
11864,6130,1
11864,6134,1
11864,6138,1
11864,6139,1
11864,6149,1
11864,6150,1
11864,6155,1
11864,6164,1
11864,6167,1
11864,6177,1
11864,6187,1
11864,6196,1
11864,6207,1
11864,6214,1
11864,6224,1
11864,6225,1
11864,6229,1
11864,6237,1
11864,6247,1
11864,6257,1
11864,6264,1
11864,6272,1
11864,6277,1
11864,6287,1
11864,6293,1
11864,6294,1
11864,6300,1
11864,6307,1
11864,69,1
11864,4566,1
11864,0,1
11864,4,1
11864,10,1
11864,16,1
11864,23,1
11864,34,1
11864,43,1
11864,54,1
11864,62,1
11864,69,1
11864,70,1
11864,78,1
11864,83,1
11864,93,1
11864,99,1
11864,107,1
11864,115,1
11864,122,1
11864,129,1
11864,135,1
11864,139,1
11864,144,1
11864,148,1
11864,154,1
11864,163,1
11864,169,1
11864,175,1
11864,176,1
11864,177,1
11864,178,1
11864,185,1
11864,190,1
11864,195,1
11864,204,1
11864,210,1
11864,219,1
11864,226,1
11864,231,1
11864,236,1
11864,237,1
11864,245,1
11864,252,1
11864,262,1
11864,270,1
11864,278,1
11864,281,1
11864,291,1
11864,292,1
11864,299,1
11864,300,1
11864,301,1
11864,305,1
11864,309,1
11864,312,1
11864,313,1
11864,314,1
11864,325,1
11864,331,1
11864,335,1
11864,341,1
11864,342,1
11864,346,1
11864,350,1
11864,356,1
11864,364,1
11864,365,1
11864,370,1
11864,377,1
11864,383,1
11864,387,1
11864,397,1
11864,402,1
11864,407,1
11864,408,1
11864,414,1
11864,418,1
11864,419,1
11864,420,1
11864,421,1
11864,430,1
11864,435,1
11864,436,1
11864,440,1
11864,446,1
11864,454,1
11864,2568,1
11864,871,1
11864,2016,1
11864,2021,1
11864,2026,1
11864,2027,1
11864,2036,1
11864,2042,1
11864,2050,1
11864,2058,1
11864,2063,1
11864,2073,1
11864,2083,1
11864,2092,1
11864,2102,1
11864,2112,1
11864,2113,1
11864,2121,1
11864,2126,1
11864,2133,1
11864,2139,1
11864,2146,1
11864,2154,1
11864,2158,1
11864,2163,1
11864,2172,1
11864,2179,1
11864,2184,1
11864,2189,1
11864,2195,1
11864,2200,1
11864,2209,1
11864,2210,1
11864,2214,1
11864,2215,1
11864,2216,1
11864,2217,1
11864,2218,1
11864,2221,1
11864,2222,1
11864,2223,1
11864,2234,1
11864,2239,1
11864,2240,1
11864,2245,1
11864,2246,1
11864,2249,1
11864,2254,1
11864,2255,1
11864,2256,1
11864,2257,1
11864,2268,1
11864,2273,1
11864,2280,1
11864,2281,1
11864,2288,1
11864,2294,1
11864,2295,1
11864,2304,1
11864,2311,1
11864,2320,1
11864,2325,1
11864,2333,1
11864,2341,1
11864,2348,1
11864,2353,1
11864,2364,1
11864,2370,1
11864,2379,1
11864,2388,1
11864,2393,1
11864,2401,1
11864,2405,1
11864,2415,1
11864,2423,1
11864,3987,1
11865,4273,1
11865,4284,1
11865,4287,1
11865,4293,1
11865,4304,1
11865,4315,1
11865,4323,1
11865,4330,1
11865,4339,1
11865,4344,1
11865,4355,1
11865,4360,1
11865,4369,1
11865,4379,1
11865,4383,1
11865,4386,1
11865,4397,1
11865,4398,1
11865,4408,1
11865,4418,1
11865,4428,1
11865,4438,1
11865,4448,1
11865,4449,1
11865,4460,1
11865,4464,1
11865,4465,1
11865,4466,1
11865,4473,1
11865,4480,1
11865,4487,1
11865,4491,1
11865,4501,1
11865,4505,1
11865,4509,1
11865,4513,1
11865,4518,1
11865,4526,1
11865,4533,1
11865,4540,1
11865,4549,1
11865,4558,1
11865,4564,1
11865,4572,1
11865,4579,1
11865,4585,1
11865,4596,1
11865,4605,1
11865,4614,1
11865,4622,1
11865,4627,1
11865,4628,1
11865,4631,1
11865,4638,1
11865,4649,1
11865,4653,1
11865,4659,1
11865,4667,1
11865,4675,1
11865,4686,1
11865,4687,1
11865,4697,1
11865,4702,1
11865,4710,1
11865,4719,1
11865,4726,1
11865,4733,1
11865,4734,1
11865,4742,1
11865,4751,1
11865,4558,1
11865,4526,1
11865,7117,1
11865,69,1
11865,4566,1
11865,8171,1
11865,4566,1
11865,891,1
11865,901,1
11865,902,1
11865,910,1
11865,914,1
11865,919,1
11865,925,1
11865,931,1
11865,932,1
11865,936,1
11865,941,1
11865,949,1
11865,956,1
11865,957,1
11865,963,1
11865,967,1
11865,973,1
11865,983,1
11865,990,1
11865,1001,1
11865,1002,1
11865,1003,1
11865,1008,1
11865,1017,1
11865,1018,1
11865,1023,1
11865,1032,1
11865,1036,1
11865,1039,1
11865,1046,1
11865,1053,1
11865,1054,1
11865,1061,1
11865,1062,1
11865,1069,1
11865,1072,1
11865,1079,1
11865,1086,1
11865,1108,1
11865,1119,1
11865,1125,1
11865,1134,1
11865,1144,1
11865,1149,1
11865,1160,1
11865,1170,1
11865,1176,1
11865,1177,1
11865,1182,1
11865,1189,1
11865,1190,1
11865,1194,1
11865,1203,1
11865,1204,1
11865,1210,1
11865,1211,1
11865,1215,1
11865,1222,1
11865,1226,1
11865,1230,1
11865,1234,1
11865,1245,1
11865,1250,1
11865,1260,1
11865,1264,1
11865,1275,1
11865,1283,1
11865,1284,1
11865,1288,1
11865,1305,1
11865,1313,1
11865,1322,1
11865,1332,1
11865,1343,1
11865,1347,1
11865,1355,1
11865,1365,1
11865,1373,1
11865,1382,1
11865,1387,1
11865,1395,1
11865,1402,1
11865,1407,1
11865,1417,1
11865,1428,1
11865,1434,1
11865,1441,1
11865,1445,1
11865,6977,1
11865,6977,1
11865,0,1
11865,4,1
11865,10,1
11865,16,1
11865,23,1
11865,34,1
11865,43,1
11865,54,1
11865,62,1
11865,69,1
11865,70,1
11865,78,1
11865,83,1
11865,93,1
11865,99,1
11865,107,1
11865,115,1
11865,122,1
11865,129,1
11865,135,1
11865,139,1
11865,144,1
11865,148,1
11865,154,1
11865,163,1
11865,169,1
11865,175,1
11865,176,1
11865,177,1
11865,178,1
11865,185,1
11865,190,1
11865,195,1
11865,204,1
11865,210,1
11865,219,1
11865,226,1
11865,231,1
11865,236,1
11865,237,1
11865,245,1
11865,252,1
11865,262,1
11865,270,1
11865,278,1
11865,281,1
11865,291,1
11865,292,1
11865,299,1
11865,300,1
11865,301,1
11865,305,1
11865,309,1
11865,312,1
11865,313,1
11865,314,1
11865,325,1
11865,331,1
11865,335,1
11865,341,1
11865,342,1
11865,346,1
11865,350,1
11865,356,1
11865,364,1
11865,365,1
11865,370,1
11865,377,1
11865,383,1
11865,387,1
11865,397,1
11865,402,1
11865,407,1
11865,408,1
11865,414,1
11865,418,1
11865,419,1
11865,420,1
11865,421,1
11865,430,1
11865,435,1
11865,436,1
11865,440,1
11865,446,1
11865,454,1
11865,5804,1
11865,5815,1
11865,5826,1
11865,5837,1
11865,5848,1
11865,5859,1
11865,5870,1
11865,5881,1
11865,5892,1
11865,5893,1
11865,5894,1
11865,5899,1
11865,5900,1
11865,5911,1
11865,5917,1
11865,5922,1
11865,5923,1
11865,5929,1
11865,5937,1
11865,5938,1
11865,5943,1
11865,5948,1
11865,5949,1
11865,5950,1
11865,5955,1
11865,5959,1
11865,5963,1
11865,5968,1
11865,5969,1
11865,5977,1
11865,5983,1
11865,5990,1
11865,5991,1
11865,5996,1
11865,6001,1
11865,6009,1
11865,6010,1
11865,6016,1
11865,6021,1
11865,6029,1
11865,6035,1
11865,6041,1
11865,6046,1
11865,6051,1
11865,6056,1
11865,6066,1
11865,6075,1
11865,6082,1
11865,6088,1
11865,6089,1
11865,6096,1
11865,6100,1
11865,6108,1
11865,6111,1
11865,6112,1
11865,6118,1
11865,6127,1
11865,6130,1
11865,6134,1
11865,6138,1
11865,6139,1
11865,6149,1
11865,6150,1
11865,6155,1
11865,6164,1
11865,6167,1
11865,6177,1
11865,6187,1
11865,6196,1
11865,6207,1
11865,6214,1
11865,6224,1
11865,6225,1
11865,6229,1
11865,6237,1
11865,6247,1
11865,6257,1
11865,6264,1
11865,6272,1
11865,6277,1
11865,6287,1
11865,6293,1
11865,6294,1
11865,6300,1
11865,6307,1
11865,4735,1
11865,2016,1
11865,2021,1
11865,2026,1
11865,2027,1
11865,2036,1
11865,2042,1
11865,2050,1
11865,2058,1
11865,2063,1
11865,2073,1
11865,2083,1
11865,2092,1
11865,2102,1
11865,2112,1
11865,2113,1
11865,2121,1
11865,2126,1
11865,2133,1
11865,2139,1
11865,2146,1
11865,2154,1
11865,2158,1
11865,2163,1
11865,2172,1
11865,2179,1
11865,2184,1
11865,2189,1
11865,2195,1
11865,2200,1
11865,2209,1
11865,2210,1
11865,2214,1
11865,2215,1
11865,2216,1
11865,2217,1
11865,2218,1
11865,2221,1
11865,2222,1
11865,2223,1
11865,2234,1
11865,2239,1
11865,2240,1
11865,2245,1
11865,2246,1
11865,2249,1
11865,2254,1
11865,2255,1
11865,2256,1
11865,2257,1
11865,2268,1
11865,2273,1
11865,2280,1
11865,2281,1
11865,2288,1
11865,2294,1
11865,2295,1
11865,2304,1
11865,2311,1
11865,2320,1
11865,2325,1
11865,2333,1
11865,2341,1
11865,2348,1
11865,2353,1
11865,2364,1
11865,2370,1
11865,2379,1
11865,2388,1
11865,2393,1
11865,2401,1
11865,2405,1
11865,2415,1
11865,2423,1
11866,5929,1
11867,69,1
11867,4566,1
11867,0,1
11867,4,1
11867,10,1
11867,16,1
11867,23,1
11867,34,1
11867,43,1
11867,54,1
11867,62,1
11867,69,1
11867,70,1
11867,78,1
11867,83,1
11867,93,1
11867,99,1
11867,107,1
11867,115,1
11867,122,1
11867,129,1
11867,135,1
11867,139,1
11867,144,1
11867,148,1
11867,154,1
11867,163,1
11867,169,1
11867,175,1
11867,176,1
11867,177,1
11867,178,1
11867,185,1
11867,190,1
11867,195,1
11867,204,1
11867,210,1
11867,219,1
11867,226,1
11867,231,1
11867,236,1
11867,237,1
11867,245,1
11867,252,1
11867,262,1
11867,270,1
11867,278,1
11867,281,1
11867,291,1
11867,292,1
11867,299,1
11867,300,1
11867,301,1
11867,305,1
11867,309,1
11867,312,1
11867,313,1
11867,314,1
11867,325,1
11867,331,1
11867,335,1
11867,341,1
11867,342,1
11867,346,1
11867,350,1
11867,356,1
11867,364,1
11867,365,1
11867,370,1
11867,377,1
11867,383,1
11867,387,1
11867,397,1
11867,402,1
11867,407,1
11867,408,1
11867,414,1
11867,418,1
11867,419,1
11867,420,1
11867,421,1
11867,430,1
11867,435,1
11867,436,1
11867,440,1
11867,446,1
11867,454,1
11868,0,1
11868,4,1
11868,10,1
11868,16,1
11868,23,1
11868,34,1
11868,43,1
11868,54,1
11868,62,1
11868,69,1
11868,70,1
11868,78,1
11868,83,1
11868,93,1
11868,99,1
11868,107,1
11868,115,1
11868,122,1
11868,129,1
11868,135,1
11868,139,1
11868,144,1
11868,148,1
11868,154,1
11868,163,1
11868,169,1
11868,175,1
11868,176,1
11868,177,1
11868,178,1
11868,185,1
11868,190,1
11868,195,1
11868,204,1
11868,210,1
11868,219,1
11868,226,1
11868,231,1
11868,236,1
11868,237,1
11868,245,1
11868,252,1
11868,262,1
11868,270,1
11868,278,1
11868,281,1
11868,291,1
11868,292,1
11868,299,1
11868,300,1
11868,301,1
11868,305,1
11868,309,1
11868,312,1
11868,313,1
11868,314,1
11868,325,1
11868,331,1
11868,335,1
11868,341,1
11868,342,1
11868,346,1
11868,350,1
11868,356,1
11868,364,1
11868,365,1
11868,370,1
11868,377,1
11868,383,1
11868,387,1
11868,397,1
11868,402,1
11868,407,1
11868,408,1
11868,414,1
11868,418,1
11868,419,1
11868,420,1
11868,421,1
11868,430,1
11868,435,1
11868,436,1
11868,440,1
11868,446,1
11868,454,1
11869,4273,1
11869,4284,1
11869,4287,1
11869,4293,1
11869,4304,1
11869,4315,1
11869,4323,1
11869,4330,1
11869,4339,1
11869,4344,1
11869,4355,1
11869,4360,1
11869,4369,1
11869,4379,1
11869,4383,1
11869,4386,1
11869,4397,1
11869,4398,1
11869,4408,1
11869,4418,1
11869,4428,1
11869,4438,1
11869,4448,1
11869,4449,1
11869,4460,1
11869,4464,1
11869,4465,1
11869,4466,1
11869,4473,1
11869,4480,1
11869,4487,1
11869,4491,1
11869,4501,1
11869,4505,1
11869,4509,1
11869,4513,1
11869,4518,1
11869,4526,1
11869,4533,1
11869,4540,1
11869,4549,1
11869,4558,1
11869,4564,1
11869,4572,1
11869,4579,1
11869,4585,1
11869,4596,1
11869,4605,1
11869,4614,1
11869,4622,1
11869,4627,1
11869,4628,1
11869,4631,1
11869,4638,1
11869,4649,1
11869,4653,1
11869,4659,1
11869,4667,1
11869,4675,1
11869,4686,1
11869,4687,1
11869,4697,1
11869,4702,1
11869,4710,1
11869,4719,1
11869,4726,1
11869,4733,1
11869,4734,1
11869,4742,1
11869,4751,1
11870,4273,1
11870,4284,1
11870,4287,1
11870,4293,1
11870,4304,1
11870,4315,1
11870,4323,1
11870,4330,1
11870,4339,1
11870,4344,1
11870,4355,1
11870,4360,1
11870,4369,1
11870,4379,1
11870,4383,1
11870,4386,1
11870,4397,1
11870,4398,1
11870,4408,1
11870,4418,1
11870,4428,1
11870,4438,1
11870,4448,1
11870,4449,1
11870,4460,1
11870,4464,1
11870,4465,1
11870,4466,1
11870,4473,1
11870,4480,1
11870,4487,1
11870,4491,1
11870,4501,1
11870,4505,1
11870,4509,1
11870,4513,1
11870,4518,1
11870,4526,1
11870,4533,1
11870,4540,1
11870,4549,1
11870,4558,1
11870,4564,1
11870,4572,1
11870,4579,1
11870,4585,1
11870,4596,1
11870,4605,1
11870,4614,1
11870,4622,1
11870,4627,1
11870,4628,1
11870,4631,1
11870,4638,1
11870,4649,1
11870,4653,1
11870,4659,1
11870,4667,1
11870,4675,1
11870,4686,1
11870,4687,1
11870,4697,1
11870,4702,1
11870,4710,1
11870,4719,1
11870,4726,1
11870,4733,1
11870,4734,1
11870,4742,1
11870,4751,1
11871,0,1
11871,4,1
11871,10,1
11871,16,1
11871,23,1
11871,34,1
11871,43,1
11871,54,1
11871,62,1
11871,69,1
11871,70,1
11871,78,1
11871,83,1
11871,93,1
11871,99,1
11871,107,1
11871,115,1
11871,122,1
11871,129,1
11871,135,1
11871,139,1
11871,144,1
11871,148,1
11871,154,1
11871,163,1
11871,169,1
11871,175,1
11871,176,1
11871,177,1
11871,178,1
11871,185,1
11871,190,1
11871,195,1
11871,204,1
11871,210,1
11871,219,1
11871,226,1
11871,231,1
11871,236,1
11871,237,1
11871,245,1
11871,252,1
11871,262,1
11871,270,1
11871,278,1
11871,281,1
11871,291,1
11871,292,1
11871,299,1
11871,300,1
11871,301,1
11871,305,1
11871,309,1
11871,312,1
11871,313,1
11871,314,1
11871,325,1
11871,331,1
11871,335,1
11871,341,1
11871,342,1
11871,346,1
11871,350,1
11871,356,1
11871,364,1
11871,365,1
11871,370,1
11871,377,1
11871,383,1
11871,387,1
11871,397,1
11871,402,1
11871,407,1
11871,408,1
11871,414,1
11871,418,1
11871,419,1
11871,420,1
11871,421,1
11871,430,1
11871,435,1
11871,436,1
11871,440,1
11871,446,1
11871,454,1
11873,0,1
11873,4,1
11873,10,1
11873,16,1
11873,23,1
11873,34,1
11873,43,1
11873,54,1
11873,62,1
11873,69,1
11873,70,1
11873,78,1
11873,83,1
11873,93,1
11873,99,1
11873,107,1
11873,115,1
11873,122,1
11873,129,1
11873,135,1
11873,139,1
11873,144,1
11873,148,1
11873,154,1
11873,163,1
11873,169,1
11873,175,1
11873,176,1
11873,177,1
11873,178,1
11873,185,1
11873,190,1
11873,195,1
11873,204,1
11873,210,1
11873,219,1
11873,226,1
11873,231,1
11873,236,1
11873,237,1
11873,245,1
11873,252,1
11873,262,1
11873,270,1
11873,278,1
11873,281,1
11873,291,1
11873,292,1
11873,299,1
11873,300,1
11873,301,1
11873,305,1
11873,309,1
11873,312,1
11873,313,1
11873,314,1
11873,325,1
11873,331,1
11873,335,1
11873,341,1
11873,342,1
11873,346,1
11873,350,1
11873,356,1
11873,364,1
11873,365,1
11873,370,1
11873,377,1
11873,383,1
11873,387,1
11873,397,1
11873,402,1
11873,407,1
11873,408,1
11873,414,1
11873,418,1
11873,419,1
11873,420,1
11873,421,1
11873,430,1
11873,435,1
11873,436,1
11873,440,1
11873,446,1
11873,454,1
11873,891,1
11873,901,1
11873,902,1
11873,910,1
11873,914,1
11873,919,1
11873,925,1
11873,931,1
11873,932,1
11873,936,1
11873,941,1
11873,949,1
11873,956,1
11873,957,1
11873,963,1
11873,967,1
11873,973,1
11873,983,1
11873,990,1
11873,1001,1
11873,1002,1
11873,1003,1
11873,1008,1
11873,1017,1
11873,1018,1
11873,1023,1
11873,1032,1
11873,1036,1
11873,1039,1
11873,1046,1
11873,1053,1
11873,1054,1
11873,1061,1
11873,1062,1
11873,1069,1
11873,1072,1
11873,1079,1
11873,1086,1
11873,1108,1
11873,1119,1
11873,1125,1
11873,1134,1
11873,1144,1
11874,31,1
11874,69,1
11874,4566,1
11874,4649,1
11874,4566,1
11874,4566,1
11874,4566,1
11876,865,1
11877,0,1
11877,4,1
11877,10,1
11877,16,1
11877,23,1
11877,34,1
11877,43,1
11877,54,1
11877,62,1
11877,69,1
11877,70,1
11877,78,1
11877,83,1
11877,93,1
11877,99,1
11877,107,1
11877,115,1
11877,122,1
11877,129,1
11877,135,1
11877,139,1
11877,144,1
11877,148,1
11877,154,1
11877,163,1
11877,169,1
11877,175,1
11877,176,1
11877,177,1
11877,178,1
11877,185,1
11877,190,1
11877,195,1
11877,204,1
11877,210,1
11877,219,1
11877,226,1
11877,231,1
11877,236,1
11877,237,1
11877,245,1
11877,252,1
11877,262,1
11877,270,1
11877,278,1
11877,281,1
11877,291,1
11877,292,1
11877,299,1
11877,300,1
11877,301,1
11877,305,1
11877,309,1
11877,312,1
11877,313,1
11877,314,1
11877,325,1
11877,331,1
11877,335,1
11877,341,1
11877,342,1
11877,346,1
11877,350,1
11877,356,1
11877,364,1
11877,365,1
11877,370,1
11877,377,1
11877,383,1
11877,387,1
11877,397,1
11877,402,1
11877,407,1
11877,408,1
11877,414,1
11877,418,1
11877,419,1
11877,420,1
11877,421,1
11877,430,1
11877,435,1
11877,436,1
11877,440,1
11877,446,1
11877,454,1
11878,4649,1
11878,5045,1
11878,69,1
11878,4566,1
11879,69,1
11879,4566,1
11879,4558,1
11879,4565,1
11879,23,1
11879,4571,1
11879,8159,1
11879,3842,1
11879,1917,1
11879,0,1
11879,4,1
11879,10,1
11879,16,1
11879,23,1
11879,34,1
11879,43,1
11879,54,1
11879,62,1
11879,69,1
11879,70,1
11879,78,1
11879,83,1
11879,93,1
11879,99,1
11879,107,1
11879,115,1
11879,122,1
11879,129,1
11879,135,1
11879,139,1
11879,144,1
11879,148,1
11879,154,1
11879,163,1
11879,169,1
11879,175,1
11879,176,1
11879,177,1
11879,178,1
11879,185,1
11879,190,1
11879,195,1
11879,204,1
11879,210,1
11879,219,1
11879,226,1
11879,231,1
11879,236,1
11879,237,1
11879,245,1
11879,252,1
11879,262,1
11879,270,1
11879,278,1
11879,281,1
11879,291,1
11879,292,1
11879,299,1
11879,300,1
11879,301,1
11879,305,1
11879,309,1
11879,312,1
11879,313,1
11879,314,1
11879,325,1
11879,331,1
11879,335,1
11879,341,1
11879,342,1
11879,346,1
11879,350,1
11879,356,1
11879,364,1
11879,365,1
11879,370,1
11879,377,1
11879,383,1
11879,387,1
11879,397,1
11879,402,1
11879,407,1
11879,408,1
11879,414,1
11879,418,1
11879,419,1
11879,420,1
11879,421,1
11879,430,1
11879,435,1
11879,436,1
11879,440,1
11879,446,1
11879,454,1
11879,4566,1
11879,4566,1
11879,4649,1
11879,2016,1
11879,2021,1
11879,2026,1
11879,2027,1
11879,2036,1
11879,2042,1
11879,2050,1
11879,2058,1
11879,2063,1
11879,2073,1
11879,2083,1
11879,2092,1
11879,2102,1
11879,2112,1
11879,2113,1
11879,2121,1
11879,2126,1
11879,2133,1
11879,2139,1
11879,2146,1
11879,2154,1
11879,2158,1
11879,2163,1
11879,2172,1
11879,2179,1
11879,2184,1
11879,2189,1
11879,2195,1
11879,2200,1
11879,2209,1
11879,2210,1
11879,2214,1
11879,2215,1
11879,2216,1
11879,2217,1
11879,2218,1
11879,2221,1
11879,2222,1
11879,2223,1
11879,2234,1
11879,2239,1
11879,2240,1
11879,2245,1
11879,2246,1
11879,2249,1
11879,2254,1
11879,2255,1
11879,2256,1
11879,2257,1
11879,2268,1
11879,2273,1
11879,2280,1
11879,2281,1
11879,2288,1
11879,2294,1
11879,2295,1
11879,2304,1
11879,2311,1
11879,2320,1
11879,2325,1
11879,2333,1
11879,2341,1
11879,2348,1
11879,2353,1
11879,2364,1
11879,2370,1
11879,2379,1
11879,2388,1
11879,2393,1
11879,2401,1
11879,2405,1
11879,2415,1
11879,2423,1
11880,0,1
11880,4,1
11880,10,1
11880,16,1
11880,23,1
11880,34,1
11880,43,1
11880,54,1
11880,62,1
11880,69,1
11880,70,1
11880,78,1
11880,83,1
11880,93,1
11880,99,1
11880,107,1
11880,115,1
11880,122,1
11880,129,1
11880,135,1
11880,139,1
11880,144,1
11880,148,1
11880,154,1
11880,163,1
11880,169,1
11880,175,1
11880,176,1
11880,177,1
11880,178,1
11880,185,1
11880,190,1
11880,195,1
11880,204,1
11880,210,1
11880,219,1
11880,226,1
11880,231,1
11880,236,1
11880,237,1
11880,245,1
11880,252,1
11880,262,1
11880,270,1
11880,278,1
11880,281,1
11880,291,1
11880,292,1
11880,299,1
11880,300,1
11880,301,1
11880,305,1
11880,309,1
11880,312,1
11880,313,1
11880,314,1
11880,325,1
11880,331,1
11880,335,1
11880,341,1
11880,342,1
11880,346,1
11880,350,1
11880,356,1
11880,364,1
11880,365,1
11880,370,1
11880,377,1
11880,383,1
11880,387,1
11880,397,1
11880,402,1
11880,407,1
11880,408,1
11880,414,1
11880,418,1
11880,419,1
11880,420,1
11880,421,1
11880,430,1
11880,435,1
11880,436,1
11880,440,1
11880,446,1
11880,454,1
11881,0,1
11881,4,1
11881,10,1
11881,16,1
11881,23,1
11881,34,1
11881,43,1
11881,54,1
11881,62,1
11881,69,1
11881,70,1
11881,78,1
11881,83,1
11881,93,1
11881,99,1
11881,107,1
11881,115,1
11881,122,1
11881,129,1
11881,135,1
11881,139,1
11881,144,1
11881,148,1
11881,154,1
11881,163,1
11881,169,1
11881,175,1
11881,176,1
11881,177,1
11881,178,1
11881,185,1
11881,190,1
11881,195,1
11881,204,1
11881,210,1
11881,219,1
11881,226,1
11881,231,1
11881,236,1
11881,237,1
11881,245,1
11881,252,1
11881,262,1
11881,270,1
11881,278,1
11881,281,1
11881,291,1
11881,292,1
11881,299,1
11881,300,1
11881,301,1
11881,305,1
11881,309,1
11881,312,1
11881,313,1
11881,314,1
11881,325,1
11881,331,1
11881,335,1
11881,341,1
11881,342,1
11881,346,1
11881,350,1
11881,356,1
11881,364,1
11881,365,1
11881,370,1
11881,377,1
11881,383,1
11881,387,1
11881,397,1
11881,402,1
11881,407,1
11881,408,1
11881,414,1
11881,418,1
11881,419,1
11881,420,1
